,scenario_id,roaduser_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,strategy
373,20,p196,12.9806,14.1661,12.510364930242355,36.46088822100127,1.3670128346142183,1.4439055026383454,62.0,38.0,1,0
374,20,p197,9.593,14.5786,3.7781840600712244,36.487890384313964,1.4491183112499821,1.5385318977560134,61.0,38.0,1,0
375,20,p198,13.5177,12.4353,12.154841848940404,37.18983958369013,1.4303910584172426,1.4194539758217217,66.0,38.0,1,0
376,20,p199,12.8174,12.387,10.894767189591459,36.8642466332503,1.2468837515983597,1.3925367334749483,66.0,38.0,1,0
377,20,p200,12.5967,12.0149,10.509421124697809,36.6293191876473,1.3842618249449776,1.4087040181282737,66.0,38.0,1,0
378,20,p201,11.7815,12.1865,9.863866387444252,36.904921275071914,1.2878448237268338,1.4112275561415495,66.0,38.0,1,0
379,20,p202,9.7998,11.4344,5.820050286667038,37.144754208888294,1.3631195178706819,1.4048547560004356,68.0,38.0,1,0
380,20,p203,9.035,11.799000000000001,4.976094378721144,36.70911784630988,1.487118152669787,1.4038989083929159,67.0,38.0,1,0
381,20,p213,13.8807,9.1869,11.200269948971115,36.9890230576863,1.4393475535811355,1.3878216128557666,76.0,38.0,1,0
382,20,p214,12.9428,9.0481,10.400635747114924,36.90731251536798,1.4529180706426637,1.4005372406232157,76.0,38.0,1,0
383,20,p216,12.6715,8.1003,8.938541556096812,36.58691473959658,1.6358732041328876,1.3908698802002457,78.0,38.0,1,0
384,20,p217,11.6682,8.0752,8.35346390414864,36.63044938667714,1.5971047335725983,1.3540813878951277,78.0,38.0,1,0
385,20,p218,12.9062,6.4269,11.994932905444283,37.20631009432419,1.4487017360381675,1.4838593939857554,74.0,38.0,1,0
386,20,p219,13.4693,6.3305,13.08413558143898,36.48289211696733,1.502551117266897,1.4765177197484745,73.0,38.0,1,0
387,20,p220,14.3883,6.2967,14.17869028680679,36.84268228297233,1.6784381102679955,1.488100164816438,73.0,38.0,1,0
388,20,p221,11.3272,5.7482,4.649344135864299,36.673353476068044,1.4224982425296702,1.4022229959520929,81.0,38.0,1,0
389,20,p222,10.6847,5.6567,4.096165964240209,36.757243449855366,1.3595399405681319,1.412733768995221,81.0,38.0,1,0
390,20,p223,10.5091,7.0181,1.7172139698559423,20.545884290250335,1.471027752967292,1.4353230139969047,54.0,38.0,1,0
391,20,p224,9.8232,6.9092,1.9925198300823403,20.910893723981452,1.4160250880545866,1.472020858934776,53.0,38.0,1,0
392,20,p227,14.1548,3.8854,14.316404763900834,36.725139460192835,1.5513757314074499,1.4806666544453335,76.0,38.0,1,0
393,20,p228,13.6064,4.1845,13.4064996895825,36.847006361223414,1.4267498764674906,1.4629538917037843,76.0,38.0,1,0
394,20,p229,13.1959,4.3915,12.770906936426641,36.83437104746235,1.4051833652587837,1.451736260842637,76.0,38.0,1,0
395,20,p230,11.0704,3.9386,2.9858134575678004,31.752285057417666,1.3278204773236477,1.437624899112125,74.0,38.0,1,0
396,20,p231,10.3719,3.9615,3.116093322115575,32.24870907230772,2.14235768488831,2.3148160554716815,59.0,38.0,1,0
397,20,p234,13.8668,3.8101,11.830916075479916,36.59608795619379,1.350908324054597,1.3937499374735887,81.0,41.0,1,0
398,20,p235,13.3382,3.7177,11.121172513376909,36.95981695858384,1.2742221548850892,1.3792371788796207,82.0,41.0,1,0
